19187.78
19160.79
19160
19081.48
19075.38
19115.39
19089.06
19036.28
18990.85
18970.61
18986.38
19022.14
19015.86
19050.55
19085.58
19082.06
19105.01
19092.52
19104.44
19054.99
19080.95
19094.89
19159.01
19195
19195
19194.37
19179.61
19229.11
19229.05
19222
19200
19234.61
19227.07
19235.01
19220
19220
19218.04
19213
19219.05
19184.32
19179.61
19171.01
19161.01
19153.03
19151.7
19141.17
19140.17
19138.96
19090.76
19069.98
19121.72
19070.28
19094.81
19092.88
19075.62
19101.06
19094.05
19138.74
19116.68
19090.27
19091.74
19147.68
19089.51
19146.1
19146.89
19105.01
19146.99
19100.79
19148.75
19132.88
19129.99
19115
19115.68
19152.98
19162.9
19155
19140.01
19136.2
19108
19120
19120
19120
19103
19109.53
19104
19116.28
19120
19050.89
19014.62
19000
19001.01
19000
19001
19000.01
19030.99
19032.75
19014.2
19008.7
19000
19012.91
19000
18995.64
18970.61
18971.12
18950
18879.99
18869.87
18880.01
18899.42
18873.86
18835
18822.01
18825
18860
18865.58
18869.81
18889
18928.81
18996.21
18991.67
18983
18983
18939.34
18941.77
18905.68
18894
18888.71
18890.58
18928.92
18903.14
18929.89
18930.01
18922.94
18940
18935
18960
18973.57
18985
18991.74
19000.01
19065.45
19065.45
19100
19110
19122
19149.67
19160.79
19160
19160.79
19160.79
19151
19153.63
19126.04
19040.67
19100.12
19126.4
19118.61
19106
19075.02
19060
19079.99
19065
19069.76
19061
19056.02
19061
19072
19060.98
19054.29
19090.88
19100.99
19099.45
19093.1
19080
19099.45
19093.3
19093.3
19080.85
19078.85
19074.53
19074.53
19112.07
19111.87
19100
19100
19129.12
19129
19145.19
19135.89
19146.23
19148.26
19149.92
19159.9
19160
19177.06
19183.95
19199.99
19199.82
19199.99
19205
19225
19249.16
19235.7
19206.84
19200.89
19176.48
19170.3
19156.05
19140.01
19134.99
19162.67
19125.26
19115.51
19110.02
19144.23
19189.15
19189.32
19135.3
19147.21
19134.99
19134.99
19120.01
19143.07
19094.01
19093.75
19127.68
19127.67
19113.81
19110.71
19128.75
19097.72
19076.09
19077.69
19070
19050.05
19050
19056.1
19040.06
19084.63
19057.79
19064.17
19104.37
19104.32
19139.17
19138
19116.73
19115.05
19115
19125.25
19119.65
19138.89
19117.2
19118.58
19135.05
19134.3
19110.5
19141.98
19143.61
19143.61
19143.33
19142.66
19142.38
19094.65
19078.41
19040.66
19023.45
19023.63
19052.11
19030.82
19023.23
19065
19077.21
19063
19078.3
19025.93
19066.58
19053.99
19076.07
19070.06
19017.75
19036.15
19035.45
19010.1
18972.22
18999.52
19015.59
19013.73
19025.1
19021.16
19027.04
19020.49
19044.56
19033.57
19021.8
19008.73
19040.29
19075.17
19078.26
19076.71
19024.58
19018.35
19014
19009.78
19028.03
19025
19030.76
19050.51
19086.83
19108.31
19136.42
19119.15
19137.35
19081.41
19127.97
19087.46
19072
19111.42
19125
19086.38
19127.74
19119.9
19155.93
19109.22
19110.81
19138.9
19169
19124.14
19166.88
19176.91
19185.24
19129.92
19139.95
19165
19113.89
19144.53
19207.11
19200
19200
19216.68
19216.68
19240
19244.45
19243
19244.46
19227.1
19254.27
19252.99
19220.43
19243.99
19256
19256
19228.45
19256.48
19256.59
19256.59
19256.59
19265.34
19275.6
19284.52
19286.68
19288
19266.79
19265.01
19269.65
19272.17
19288.85
19265
19279.13
19265
19265
19264.99
19273.95
19264.92
19286.22
19307.12
19310.93
19316.95
19323.99
19326.8
19315.01
19327
19327
19342.13
19342.95
19346
19349.99
19342.71
19343.95
19342.73
19343.84
19314.36
19311.21
19297.7
19288.85
19278.99
19278.99
19270
19273
19265.46
19292.99
19275.05
19275.54
19273.9
19265.46
19272.55
19286.16
19275.44
19285.9
19286
19283.44
19276.44
19286
19276.43
19273.11
19276.44
19288.85
19288.85
19289
19327.99
19335.88
19329.38
19335
19336
19340.77
19352.8
19353.62
19353.46
19353.46
19361.35
19370.05
19385
19395.59
19400.05
19413.78
19419.94
19430.48
19447.59
19431.53
19433.4
19423.82
19420
19420
19421.81
19421.81
19420
19420
19423.81
19433.4
19442.68
19439.48
19448.01
19449.64
19450
19452.46
19456
19451.95
19457.11
19461
19462.79
19475.91
19465
19453.69
19449.93
19450
19449
19447.9
19450
19450
19449
19449.79
19449.38
19449.37
19449.37
19417.57
19450
19450
19459.89
19461.81
19462
19462
19479.99
19479.96
19462
19480
19480
19478.9
19478.89
19472.22
19450
19474.83
19474.83
19474.84
19475.05
19474.43
19462.17
19463.16
19479
19472.35
19478.85
19472
19479.01
19479.99
19479.95
19463.31
19459.54
19441.56
19409.93
19410
19400
19390.5
19329.03
19300
19333.94
19333.89
19335.47
19339.78
19369.04
19368.92
19419.05
19410
19415.14
19401.33
19403
19415.79
19410.95
19377.03
19300.05
19300
19297
19300
19299.98
19290.76
19300
19288.97
19274.11
19299.99
19264.65
19299
19284.89
19299
19299
19307.27
19324.25
19324.21
19316.95
19318
19319
19301.01
19299.6
19260.02
19309.35
19309.52
19309.52
19309.53
19308.99
19299.25
19302.31
19289.99
19288
19293.5
19300
19305
19305
19318
19331.99
19335
19334.99
19335
19327.26
19327.22
19335
19335
19335
19335
19335
19338.59
19356.29
19380.74
19401.78
19389.31
19389.31
19389.32
19389.31
19375.4
19378.56
19348.41
19377.36
19300
19305
19349.99
19349.99
19341.24
19327.13
19350
19350
19349.98
19350
19390.09
19400
19400.1
19434.3
19420.1
19425.18
19382.09
19415.52
19417.99
19416.99
19424.97
19424.99
19425
19428
19428
19440.53
19434.95
19422.64
19422.68
19439.99
19450
19457.43
19466
19409.1
19470
19482
19489.95
19469.96
19469.94
19481.63
19479.95
19460.01
19448.17
19448.18
19431
19432.19
19431.88
19430.75
19409.02
19406.93
19407.99
19400
19400
19400
19399.99
19399.99
19437.24
19445.62
19462.15
19467.7
19448.11
19467
19475.96
19470
19462.93
19462.05
19463.19
19479.9
19469.97
19490
19490
19489.98
19494.13
19494.67
19491.44
19498.76
19489.42
19499.68
19499
19494.65
19499.9
19499.9
19499.9
19499.9
19499.9
19445.87
19459.88
19489.99
19489.3
19498.99
19490.82
19498
19498
19496.94
19499
19499
19485.12
19500
19498
19499
19500
19500
19500
19500
19500
19500
19499.89
19499.9
19500
19500
19501.01
19503
19510
19516.7
19525.84
19533
19534
19528.25
19529.01
19534
19534
19533.99
19533.99
19503.7
19532.96
19534
19534
19534
19542.7
19546.89
19546.88
19521.75
19521.76
19546.88
19535.61
19554.56
19560.44
19572.56
19593.66
19612.17
19619.66
19622.29
19642.33
19640
19644.39
19630.79
19639.43
19630.01
19625.55
19644
19629.99
19645.25
19645.25
19651.02
19631.01
19649.98
19650
19663.99
19665.76
19663.93
19650.01
19656.89
19614.35
19626.3
19605
19600.01
19616.67
19616.69
19615
19610
19622.3
19597.7
19550
19560.39
19536.74
19536.99
19523.39
19490.15
19462.2
19462.84
19458.44
19495
19500.58
19500
19499.99
19498.13
19480.01
19499.98
19447.33
19425.14
19400
19400.01
19400.01
19377.21
19389.27
19383.37
19382.01
19400
19400
19394.99
19399.99
19399.97
19400
19375
19391.92
19380.01
19433.9
19444.15
19422.48
19444.95
19462.86
19513.09
19527.19
19520.19
19530
19536.11
19542.78
19554.12
19621.47
19590
19557.67
19550.01
19538.06
19523.02
19537.71
19544.99
19532.56
19547.99
19545.97
19545.99
19540
19548
19549
19549
19548.99
19549
19549
19537.85
19549
19559.73
19551.59
19551.6
19551.59
19564.99
19530
19520.29
19530
19530.01
19530.01
19530.01
19530
19528.99
19529.67
19530
19529.99
19489.99
19421.04
19410.05
19397.96
19420
19441.11
19468.67
19468.71
19518.04
19479.99
19464.99
19439.95
19480.35
19498.29
19494.99
19443.56
19435.57
19480
19497
19496.99
19463.27
19493
19490.99
19500.01
19439.99
19424.38
19424.37
19424.37
19388.96
19361.25
19345
19347.71
19381.9
19403.86
19424.38
19449.24
19440.58
19449
19448.99
19450
19419.99
19416.77
19459.98
19420.01
19454.27
19446.59
19418.74
19408
19425
19424
19389.5
